sku_id,category,name,mrp,discount,available_quantity,selling_price,weight,out_of_stock,quantity,revenue,inventory_value,price_per_gram,estimated_profit,weight_category,city,state,region,latitude,longitude,warehouse,reorder_level,stock_status,revenue_band
1639,Packaged Food,Remia Mayonnaise,230.0,0,6,230.0,241,False,241,1380.0,1380.0,0.9543568464730291,248.39999999999998,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,High Revenue
1640,Packaged Food,Ching's Secret Green Chilli Sauce,105.0,0,6,105.0,425,False,425,630.0,630.0,0.24705882352941178,113.39999999999999,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Medium Revenue
1641,Packaged Food,Bagrrys Fruit N Fibre Muesli - Strawberry,595.0,0,1,595.0,1000,False,1,595.0,595.0,0.595,107.1,Large,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
1642,Packaged Food,Ching's Secret Tomato Oats Instant Soup,15.0,0,3,15.0,20,False,20,45.0,45.0,0.75,8.1,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
1643,Packaged Food,Kellogg's Special K Original Corn Flakes,140.0,5,1,133.0,290,False,290,133.0,140.0,0.4586206896551724,23.939999999999998,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
1644,Packaged Food,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,280.0,50,5,140.0,175,False,175,700.0,1400.0,0.8,126.0,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Medium Revenue
1645,Packaged Food,Tong Garden Wasabi Green Peas,175.0,4,6,167.0,150,False,150,1002.0,1050.0,1.1133333333333333,180.35999999999999,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
1646,Packaged Food,Ching's Secret Red Chilli Sauce,105.0,0,4,105.0,440,False,440,420.0,420.0,0.23863636363636365,75.6,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Medium Revenue
1647,Packaged Food,Ching's Instant Hot and Sour Soup,55.0,0,5,55.0,55,False,55,275.0,275.0,1.0,49.5,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
1648,Packaged Food,Ching's Secret Noodles - Pad Thai Original,200.0,0,6,200.0,130,False,130,1200.0,1200.0,1.5384615384615385,216.0,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,High Revenue
1649,Packaged Food,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,55.0,30,5,38.0,80,False,80,190.0,275.0,0.475,34.2,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
1650,Packaged Food,Del Monte Black Sliced Olives,250.0,0,1,250.0,450,False,450,250.0,250.0,0.5555555555555556,45.0,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
1651,Packaged Food,Kitchens Of India Murgh Methi,220.0,30,5,154.0,285,False,285,770.0,1100.0,0.5403508771929825,138.6,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Medium Revenue
1652,Packaged Food,Nestle Cerelac 5 Grains & Fruits Cereal,288.0,0,6,288.0,300,False,300,1728.0,1728.0,0.96,311.03999999999996,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,High Revenue
1653,Packaged Food,The Whole Truth - 5 Grain Muesli No Added Sugar,325.0,20,6,260.0,350,False,350,1560.0,1950.0,0.7428571428571429,280.79999999999995,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
1654,Packaged Food,Ching's Secret  Pad Thai Noodles Green Curry,200.0,0,6,200.0,130,False,130,1200.0,1200.0,1.5384615384615385,216.0,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
1655,Packaged Food,Aashirvaad Suji Halwa With Jaggery,75.0,0,6,75.0,70,False,70,450.0,450.0,1.0714285714285714,81.0,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Medium Revenue
1656,Packaged Food,Mother's Recipe Mango Pickle ,120.0,0,1,120.0,400,False,400,120.0,120.0,0.3,21.599999999999998,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
1657,Packaged Food,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,200.0,0,6,200.0,130,False,130,1200.0,1200.0,1.5384615384615385,216.0,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,High Revenue
1658,Packaged Food,Kellogg's Special K Original Corn Flakes,399.0,11,6,355.0,900,False,900,2130.0,2394.0,0.39444444444444443,383.4,Medium,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,High Revenue
1659,Packaged Food,Knorr Sweet Corn Chicken Soup,55.0,0,2,55.0,42,False,42,110.0,110.0,1.3095238095238095,19.8,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
1660,Packaged Food,Ching's Secret Tomato Soup,55.0,0,6,55.0,55,False,55,330.0,330.0,1.0,59.400000000000006,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Low Revenue
1661,Packaged Food,Funfoods Peanut Butter Creamy,169.0,0,1,169.0,400,False,400,169.0,169.0,0.4225,30.419999999999998,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
1662,Packaged Food,Japanese Choice Udon Noodles,295.0,9,6,266.0,250,False,250,1596.0,1770.0,1.064,287.28,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
1663,Packaged Food,Kelloggs Muesli - With 22% Fruit Magic,320.0,10,5,288.0,500,False,500,1440.0,1600.0,0.576,259.2,Medium,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,High Revenue
1664,Packaged Food,Dabur Hommade - Kalonji Tamatar Ki Chutney,65.0,6,6,61.0,200,False,200,366.0,390.0,0.305,65.88,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Low Revenue
1665,Packaged Food,Kitchens Of India Dal Makhani,110.0,30,1,77.0,285,False,285,77.0,110.0,0.27017543859649124,13.86,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
1666,Packaged Food,Aashirvaad Suji Halwa With Jaggery,55.0,30,6,38.0,80,False,80,228.0,330.0,0.475,41.04,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Low Revenue
1667,Packaged Food,Del Monte Green Chili Sauce,55.0,0,3,55.0,190,False,190,165.0,165.0,0.2894736842105263,29.700000000000003,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
1668,Packaged Food,Pedigree Dog Food Adult Chicken & Veg,660.0,10,1,594.0,3000,False,3,594.0,660.0,0.198,106.92,Large,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Medium Revenue
1669,Packaged Food,Kellogg's Original Corn Flakes,185.0,5,6,175.0,475,False,475,1050.0,1110.0,0.3684210526315789,189.0,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
1670,Packaged Food,Pedigree Puppy Dry Dog Food Food Chicken & Milk,690.0,6,2,648.0,3000,False,3,1296.0,1380.0,0.216,233.28,Large,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,High Revenue
1671,Packaged Food,Kitchens Of India Rajma Masala,110.0,30,5,77.0,285,False,285,385.0,550.0,0.27017543859649124,69.3,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
1672,Packaged Food,Kitchen Of India Ready-To-Eat Pindi Channa,110.0,30,2,77.0,285,False,285,154.0,220.0,0.27017543859649124,27.72,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
1673,Packaged Food,Figaro Pitted Black Olive ,179.0,0,6,179.0,450,False,450,1074.0,1074.0,0.3977777777777778,193.32,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,High Revenue
1674,Packaged Food,Cantina Tabasco Red Sauce,140.0,15,6,119.0,60,False,60,714.0,840.0,1.9833333333333334,128.51999999999998,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
1675,Packaged Food,Mother's Recipe Pickle - Mixed,149.0,26,6,109.0,500,False,500,654.0,894.0,0.218,117.72,Medium,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
1676,Packaged Food,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,279.0,0,5,279.0,300,False,300,1395.0,1395.0,0.93,251.1,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,High Revenue
1677,Packaged Food,Mother's Recipe Tamarind Paste,50.0,2,2,49.0,200,False,200,98.0,100.0,0.245,17.64,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
1678,Packaged Food,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,140.0,20,6,112.0,80,False,80,672.0,840.0,1.4,120.96000000000001,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
1679,Packaged Food,Veeba Peri Peri Sauce,161.0,0,6,161.0,300,False,300,966.0,966.0,0.5366666666666666,173.88,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Medium Revenue
1680,Packaged Food,Pantai Sriracha Yellow Chilli Sauce,225.0,15,6,191.0,200,False,200,1146.0,1350.0,0.955,206.27999999999997,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,High Revenue
1681,Packaged Food,Praakritik Organic Jumbo Rolled Oats,190.0,11,6,169.0,500,False,500,1014.0,1140.0,0.338,182.51999999999998,Medium,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,High Revenue
1682,Packaged Food,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,123.0,0,6,123.0,600,False,600,738.0,738.0,0.205,132.84,Medium,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
1683,Packaged Food,Pantai Spring Roll Sauce,275.0,10,6,245.0,200,False,200,1470.0,1650.0,1.225,264.6,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,High Revenue
1684,Packaged Food,MTR Vermicelli Payasam,75.0,0,6,75.0,180,False,180,450.0,450.0,0.4166666666666667,81.0,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Medium Revenue
1685,Packaged Food,Bagrrys Corn Flakes,350.0,0,6,350.0,880,False,800,2100.0,2100.0,0.3977272727272727,378.0,Medium,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
1686,Packaged Food,MTR Ready To Eat Palak Paneer ,135.0,11,6,120.0,300,False,300,720.0,810.0,0.4,129.6,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
1687,Packaged Food,Del Monte Red Chili Sauce,55.0,0,5,55.0,190,False,190,275.0,275.0,0.2894736842105263,49.5,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
1688,Packaged Food,Kitchens of India Mutter Paneer Mix,120.0,30,4,84.0,285,False,285,336.0,480.0,0.29473684210526313,60.48,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
1689,Packaged Food,Pantai Green Curry Paste,60.0,6,6,56.0,50,False,50,336.0,360.0,1.12,60.480000000000004,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,Low Revenue
1690,Packaged Food,The Laughing Cow Cheese Spread Plain,110.0,0,6,110.0,180,False,180,660.0,660.0,0.6111111111111112,118.80000000000001,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
1691,Packaged Food,MTR Dal Fry,110.0,0,5,110.0,300,False,300,550.0,550.0,0.36666666666666664,99.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Medium Revenue
1692,Packaged Food,Pantai Fish Sauce,275.0,14,6,234.0,200,False,200,1404.0,1650.0,1.17,252.71999999999997,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,High Revenue
1693,Packaged Food,Cantina Beans Mexican Beans,250.0,14,6,213.0,410,False,410,1278.0,1500.0,0.5195121951219512,230.03999999999996,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
1694,Packaged Food,Ching's Secret Manchurian Instant Noodle,114.0,0,6,114.0,480,False,480,684.0,684.0,0.2375,123.12,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
1695,Packaged Food,Remia Salad Italian Dressing ,230.0,0,6,230.0,250,False,250,1380.0,1380.0,0.92,248.39999999999998,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,High Revenue
1696,Packaged Food,Yummiez Veg Cheese Fingers Pouch,230.0,0,4,230.0,400,False,400,920.0,920.0,0.575,165.6,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Medium Revenue
1697,Packaged Food,MTR Dal Makhani,110.0,0,4,110.0,300,False,300,440.0,440.0,0.36666666666666664,79.2,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
1698,Packaged Food,MTR Ready to Eat Pav Bhaji,110.0,0,6,110.0,300,False,300,660.0,660.0,0.36666666666666664,118.80000000000001,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
1699,Packaged Food,Weikfield Tomato Salsa Instant Pasta,25.0,0,1,25.0,77,False,77,25.0,25.0,0.3246753246753247,4.5,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
1700,Packaged Food,Nestlé CERELAC Baby Cereal with Milk,272.0,0,1,272.0,300,False,300,272.0,272.0,0.9066666666666666,48.96,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
1701,Packaged Food,Remia Salad Caesar Dressing,250.0,0,6,250.0,250,False,250,1500.0,1500.0,1.0,270.0,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
1702,Packaged Food,Bagrrys Fruit N Fibre Muesli Mixed Fruit,330.0,0,6,330.0,500,False,500,1980.0,1980.0,0.66,356.4,Medium,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
1703,Packaged Food,MTR Paneer Butter Masala & Veg Pulao,175.0,9,4,158.0,375,False,375,632.0,700.0,0.42133333333333334,113.75999999999999,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Medium Revenue
1704,Packaged Food,Sundrop Cocoa Nut Hazelnut Chocolatey Spread,120.0,0,6,120.0,160,False,160,720.0,720.0,0.75,129.6,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Medium Revenue
1705,Packaged Food,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,280.0,50,6,140.0,175,False,175,840.0,1680.0,0.8,151.2,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,Medium Revenue
1706,Packaged Food,Pedigree Dog Food Adult Meat & Rice,660.0,7,2,608.0,3000,False,3,1216.0,1320.0,0.20266666666666666,218.88,Large,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,High Revenue
1707,Packaged Food,Pantai Sriracha Green Chilli Sauce,225.0,15,6,191.0,200,False,200,1146.0,1350.0,0.955,206.27999999999997,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,High Revenue
1708,Packaged Food,Pantai Chilli Garlic Sauce,275.0,14,6,234.0,200,False,200,1404.0,1650.0,1.17,252.71999999999997,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,High Revenue
1709,Packaged Food,Pantai Dark Soy Sauce,275.0,14,6,234.0,200,False,200,1404.0,1650.0,1.17,252.71999999999997,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
1710,Packaged Food,Yoga Bar Peanut Butter Dark Chocolate Jar,249.0,0,4,249.0,400,False,400,996.0,996.0,0.6225,179.28,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,High Revenue
1711,Packaged Food,Cantina Tabasco Green Sauce,140.0,15,6,119.0,60,False,60,714.0,840.0,1.9833333333333334,128.51999999999998,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Medium Revenue
1712,Packaged Food,Pantai Pad Thai Sauce (Non-Veg),325.0,9,5,293.0,200,False,200,1465.0,1625.0,1.465,263.7,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,High Revenue
1713,Packaged Food,Pantai Sweet Chilli Sauce,275.0,14,6,234.0,200,False,200,1404.0,1650.0,1.17,252.71999999999997,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,High Revenue
1714,Packaged Food,Ching's Secret Schezwan Instant Noodle,114.0,0,6,114.0,480,False,480,684.0,684.0,0.2375,123.12,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
1715,Packaged Food,Yummiez Chicken Garlic Fingers Pouch,250.0,0,5,250.0,400,False,400,1250.0,1250.0,0.625,225.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,High Revenue
1716,Packaged Food,Pediasure Premium Chocolate Powdered Health Drink,610.0,0,2,610.0,400,False,400,1220.0,1220.0,1.525,219.6,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,High Revenue
1717,Packaged Food,Chings Secret Hot Garlic Instant Noodles,91.0,0,6,91.0,60,False,60,546.0,546.0,1.5166666666666666,98.28,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Medium Revenue
1718,Packaged Food,Godrej Yummiez Cheese Corn Nuggets ,230.0,0,4,230.0,400,False,400,920.0,920.0,0.575,165.6,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Medium Revenue
1719,Packaged Food,Pantai Hot Chilli Sauce,275.0,14,6,234.0,200,False,200,1404.0,1650.0,1.17,252.71999999999997,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,High Revenue
1720,Packaged Food,Knorr International Mexican Tomato Corn Soup ,65.0,6,3,61.0,52,False,52,183.0,195.0,1.1730769230769231,32.94,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
1721,Packaged Food,Bagrry's Fruit Fibre Muesli Mixed Fruit ,595.0,0,5,595.0,1000,False,1,2975.0,2975.0,0.595,535.5,Large,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,High Revenue
1722,Packaged Food,MTR Roasted Vermicelli ,105.0,0,4,105.0,850,False,850,420.0,420.0,0.12352941176470589,75.6,Medium,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Medium Revenue
1723,Packaged Food,Maggi 2-Minute Instant Noodles - Masala,44.0,0,0,44.0,280,True,280,0.0,0.0,0.15714285714285714,0.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Out of Stock,Low Revenue
1724,Packaged Food,"Kurkure Green Chutney, Rajasthani Style",20.0,0,0,20.0,90,True,90,0.0,0.0,0.2222222222222222,0.0,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Out of Stock,Low Revenue
1725,Packaged Food,Kellogg's Chocos Combo Pack,60.0,6,0,56.0,156,True,156,0.0,0.0,0.358974358974359,0.0,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Out of Stock,Low Revenue
1726,Packaged Food,Kissan Mixed Fruit Jam ,155.0,0,0,155.0,500,True,500,0.0,0.0,0.31,0.0,Medium,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Out of Stock,Low Revenue
1727,Packaged Food,Lijjat Urad Papad,60.0,5,0,57.0,200,True,200,0.0,0.0,0.285,0.0,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Out of Stock,Low Revenue
1728,Packaged Food,Amul Cheese Spread Yummy Plain,85.0,0,0,85.0,200,True,200,0.0,0.0,0.425,0.0,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Out of Stock,Low Revenue
1729,Packaged Food,Mother's Recipe Ginger And Garlic Paste,50.0,24,0,38.0,200,True,200,0.0,0.0,0.19,0.0,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Out of Stock,Low Revenue
1730,Packaged Food,Maggi Magic Cubes Chicken,40.0,2,0,39.0,40,True,40,0.0,0.0,0.975,0.0,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Out of Stock,Low Revenue
1731,Packaged Food,Pedigree Puppy Chicken Chunks in Gravy ,35.0,2,0,34.0,70,True,70,0.0,0.0,0.4857142857142857,0.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Out of Stock,Low Revenue
1732,Packaged Food,The Whole Truth Peanut Butter - Unsweetened & Crunchy,185.0,20,0,148.0,325,True,325,0.0,0.0,0.4553846153846154,0.0,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Out of Stock,Low Revenue
1733,Packaged Food,Ching's Chow Mein Hakka Noodles Masala,10.0,0,0,10.0,20,True,20,0.0,0.0,0.5,0.0,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Out of Stock,Low Revenue
1734,Packaged Food,Safal Frozen Mixed Vegetables,60.0,5,0,57.0,500,True,500,0.0,0.0,0.114,0.0,Medium,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Out of Stock,Low Revenue
1735,Packaged Food,Safal Frozen Corn,41.0,4,0,39.0,200,True,200,0.0,0.0,0.195,0.0,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Out of Stock,Low Revenue
1736,Packaged Food,Amul Cheese Spread Spicy Garlic,85.0,3,0,82.0,200,True,200,0.0,0.0,0.41,0.0,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Out of Stock,Low Revenue
1737,Packaged Food,Ching's Secret Veg Hakka Noodles,107.0,0,0,107.0,600,True,600,0.0,0.0,0.17833333333333334,0.0,Medium,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Out of Stock,Low Revenue
1738,Packaged Food,Saffola Oats 100 % Natural,15.0,0,0,15.0,38,True,38,0.0,0.0,0.39473684210526316,0.0,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Out of Stock,Low Revenue
1739,Packaged Food,Lijjat Moong Papad,60.0,5,0,57.0,200,True,200,0.0,0.0,0.285,0.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Out of Stock,Low Revenue
1740,Packaged Food,Mothers Recipe Papad - Sabudana With Rock Salt,31.0,9,0,28.0,70,True,70,0.0,0.0,0.4,0.0,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Out of Stock,Low Revenue
1741,Packaged Food,Maggi Chilly Chow Cuppa Noodles,50.0,0,0,50.0,70,True,70,0.0,0.0,0.7142857142857143,0.0,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Out of Stock,Low Revenue
1742,Packaged Food,Veeba Favourites Eggless Burger Mayonnaise,69.0,8,0,63.0,250,True,250,0.0,0.0,0.252,0.0,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Out of Stock,Low Revenue
1743,Packaged Food,Sunfeast Yippee! Magic Masala Noodles,48.0,6,0,45.0,240,True,240,0.0,0.0,0.1875,0.0,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Out of Stock,Low Revenue
1744,Packaged Food,Top Ramen Masala,91.0,9,0,82.0,560,True,560,0.0,0.0,0.14642857142857144,0.0,Medium,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Out of Stock,Low Revenue
1745,Packaged Food,Kelloggs Corn Flakes With Real Strawberry Pure,265.0,10,0,236.0,575,True,575,0.0,0.0,0.41043478260869565,0.0,Medium,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Out of Stock,Low Revenue
1746,Packaged Food,Mother's Recipe Potato Papad,31.0,9,0,28.0,70,True,75,0.0,0.0,0.4,0.0,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Out of Stock,Low Revenue
1747,Packaged Food,Mothers Recipe Rice Papad Ajwain,24.0,0,0,24.0,75,True,75,0.0,0.0,0.32,0.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Out of Stock,Low Revenue
1748,Packaged Food,Chef's Basket Durum Wheat Penne Pasta,160.0,50,0,80.0,500,True,500,0.0,0.0,0.16,0.0,Medium,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Out of Stock,Low Revenue
1749,Packaged Food,Dabur Hommade - Imli Sauce Saunth,20.0,10,0,18.0,100,True,100,0.0,0.0,0.18,0.0,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Out of Stock,Low Revenue
1750,Packaged Food,Zorabian Chicken Kheema Parathas,190.0,0,0,190.0,300,True,300,0.0,0.0,0.6333333333333333,0.0,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Out of Stock,Low Revenue
